,timestamp,idx,product_idx,customer_idx,review_score,type,value
1298,2018-08-17 11:50:15,review-301,36,0,4,rate,1.0
1299,2018-08-18 12:39:20,order-983,22,5,0,buy,79.9
1300,2018-08-18 22:36:33,review-222,27,92,1,rate,1.0
1301,2018-08-18 22:36:34,review-223,28,92,1,rate,1.0
1302,2018-08-18 22:36:36,review-224,24,92,1,rate,1.0
1303,2018-08-18 22:36:37,review-225,26,92,1,rate,1.0
1304,2018-08-18 22:36:39,review-226,25,92,1,rate,1.0
1305,2018-08-20 19:14:27,order-984,44,5,0,buy,26.74
1306,2018-08-22 21:05:09,review-305,34,83,5,rate,1.0
1307,2018-08-22 22:10:34,review-180,36,0,4,rate,1.0
1308,2018-08-22 22:10:51,review-41,36,0,4,rate,1.0
1309,2018-08-22 22:11:10,review-237,36,0,4,rate,1.0
1310,2018-08-23 00:07:27,order-985,39,22,0,buy,54.99
1311,2018-08-24 17:07:05,review-266,35,40,3,rate,1.0
1312,2018-08-24 17:07:06,review-267,36,40,3,rate,1.0
1313,2018-08-24 17:07:07,review-268,37,40,3,rate,1.0
1314,2018-08-24 17:07:09,review-269,38,40,3,rate,1.0
1315,2018-08-24 17:07:10,review-270,34,40,3,rate,1.0
1316,2018-08-25 19:35:05,review-245,44,5,5,rate,1.0
1317,2018-08-26 00:50:03,review-280,24,83,5,rate,1.0
1318,2018-08-26 02:05:08,review-122,22,5,5,rate,1.0
1319,2018-08-29 20:47:29,review-183,39,22,5,rate,1.0
